image_url_1,category,style,colors,gender,pattern,occasion,accessory_type,more_attributes,bag_type,belt_type,material,tops_fit,sleeve_type,tops_length,overclothes_closure,blazer_neckline_type,underarm_sleeve_length,neckline_type,sleeve_length,heels_width,heels_height,boots-shoe_type,shoe_material,bracelet_type,overclothes_neckline_type,overclothes_type,waist_type,bottoms_length,skirt_type,skirt_length,bottoms_fit,glasses_type,headwear_type,jumpsuit_length,necklet_type,neckwear_type,overclothes-sleeveless_type,poncho_type,sandals-shoe_type,shorts_type,slippers-shoe_type,sneakers_type,sportswear_type,sweatshirt_type,swimwear_type,tank_type,bottoms_type,barcode,brand
https://fotos.skm.be/article/502890/502890_01_Schermafbeelding-2023-02-14-162736.jpg,dress,feminine,white,female,animals; floral; fruits; leaf,casual; dating,,,,,,,flare-sleeve,,,,,round-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,50289001040101,Nenette
https://fotos.skm.be/article/488928/488928_01_223190-178-2-WEB.jpg,dress,feminine,black; multicolor; white,female,floral; leaf,casual; dating,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,48892801110101,Joseph Ribkoff
https://fotos.skm.be/article/500945/500945_04_63ef90997b95a800109d3465.jpg,polo-shirt,casual,magenta,female,varsity-striped,casual,,buttons,,,cotton,regular-fit-tops,straight-sleeve,short,,,,,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50094504040101,BRAX
https://fotos.skm.be/article/494593/494593_02_AVALI_green2.jpg,dress,sophisticated,emerald-green,male,plain,casual; semi-formal,,,,,cotton,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,49459302040101,FAM the label
https://fotos.skm.be/article/497725/497725_01_63bcdee293d88e00114ed6dc.jpg,trousers_and_chinos,casual,,unisex,plain,casual; semi-formal,,belted,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,49772501050101,GERRY WEBER
https://fotos.skm.be/article/508685/508685_01_PL953361_323_02_MO.jpg,dress,feminine,pastel,female,plain; vertical-stripes,casual; dating; nightout; semi-formal,,,,,,,puff-sleeve,,,,,,long-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,50868501020101,Pepe Jeans
https://fotos.skm.be/article/494009/494009_01_153088R-11-5-WEB.jpg,trousers_and_chinos,casual,black,female,plain,casual; nightout; semi-formal; winter,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,oversized-bottoms,,,,,,,,,,,,,,,,classic-trousers,49400901230101,Joseph Ribkoff
https://fotos.skm.be/article/483394/483394_01_28451-01-1841_01.jpg,sweater,casual,ecru,female,vertical-stripes,casual,,,,,,bodycon-tops,straight-sleeve,cropped,,,,boat-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48339401020101,Xandres
https://fotos.skm.be/article/480409/480409_01_21-222-KIDY1-207_B.jpg,dress,feminine,gold,female,brocade; floral; leaf,dating,,,,,lace,,straight-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,48040901050101,Gigue
https://fotos.skm.be/article/498276/498276_02_63a077e7b64d820011fb6125.jpg,blouse,casual,gray; lavander; multicolor,unisex,abstract,casual,,,,,cotton,oversized-tops,straight-sleeve,thigh-length,,,,high-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49827602030101,Scotch & Soda
https://fotos.skm.be/article/484087/484087_01_03-01b.jpg,dress,casual,orange,female,plain,dating; nightout; summer,,belted,,,,,flutter-sleeve,,,,,high-neck,sleeveless,,,,,,,,,,a-line,maxi,,,,,,,,,,,,,,,,,,48408701040101,Caroline Biss
https://fotos.skm.be/article/483574/483574_01_81885-01-1310_01.jpg,trousers_and_chinos,casual,blue,female,vertical-stripes,casual,,,,,,,,,,,,,,,,,,,,,high-waist,3-4-long,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,48357401080101,Xandres Gold
https://fotos.skm.be/article/483127/483127_01_124564GNF_10_l_model.jpg,dress,casual,green,male,,casual; summer,,,,,,,flutter-sleeve,,,,,round-neck,short-sleeve,,,,,,,,,,a-line,mini,,,,,,,,,,,,,,,,,,48312701020101,CKS
https://fotos.skm.be/article/490599/490599_01_6201812aa34822001186ed1a.jpg,cardigan,casual,beige; brown,female,marled,winter,,buttons,,,knitted,regular-fit-tops,straight-sleeve,short,single-breasted,,,,long-sleeve,,,,,,v-neck,,,,,,,,,,,,,,,,,,,,,,,49059901020101,ONLY
https://fotos.skm.be/article/477512/477512_02_61fe7d889747cc00115bbf0a.jpg,jeans,casual,blue,female,plain,casual,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,slim-bottoms,,,,,,,,,,,,,,,,,47751202050101,GERRY WEBER
https://fotos.skm.be/article/507575/507575_01_battic-lange-jurk.jpg,dress,feminine,multicolor; red; turquoise,unisex,leaf,dating; summer,,,,,,,puff-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,mermaid,midi,,,,,,,,,,,,,,,,,,50757501030101,CKS
https://fotos.skm.be/article/499793/499793_01_63af098a42ec9b0011b199e9.jpg,trousers_and_chinos,casual,navy,female,plain,dating; nightout; office; semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,full-length,,,straight-fit-bottoms,,,,,,,,,,,,,,,,classic-trousers,49979301100501,Street One
https://fotos.skm.be/article/479492/479492_01_Screenshot-2022-05-06-at-15-29-51.png,blouse,casual,white,female,abstract,casual; home-lounge; summer,,,,,crochet,regular-fit-tops,straight-sleeve,cropped,,,,round-v-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47949201040101,Fabienne Chapot
https://fotos.skm.be/article/496648/496648_01_632d978367a5aa0011df6722.jpg,t-shirt,casual,gray; green; multicolor,unisex,animals; text-print,casual,,,,,canvas,oversized-tops,,short,,,,crew-neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664801050101,Rabe
https://fotos.skm.be/article/483906/483906_02_Screenshot-2022-06-13-at-10-41-37.png,tunic,casual,red,female,plain,casual; semi-formal,,,,,cotton,oversized-tops,straight-sleeve,thigh-length,,,,square-neck,short-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48390602410101,Yoek
https://fotos.skm.be/article/497756/497756_01_63db04145e3dc200116bc2ea.jpg,dress,casual,lavander; multicolor; purple,female,chevron,casual; dating; semi-formal,,,,,,,straight-sleeve,,,,,v-neck,short-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,49775601050101,GERRY WEBER
https://fotos.skm.be/article/508689/508689_01_PL702008_0AA_01_MO.jpg,cardigan,casual,black; green; multicolor,female,horizontal-stripes,casual,,,,,cotton,regular-fit-tops,straight-sleeve,cropped,open-front,,,,long-sleeve,,,,,,round-neck,,,,,,,,,,,,,,,,,,,,,,,50868901020101,Pepe Jeans
https://fotos.skm.be/article/507670/507670_01_W3YA59_D52Q1_MULG_1.jpg,jeans,casual,navy,female,bleached,casual,,,,,,,,,,,,,,,,,,,,,mid-waist,full-length,,,flare-bottoms,,,,,,,,,,,,,,,,,50767001260101,Guess
https://fotos.skm.be/article/502184/502184_01_6412293fd6973e001114c5af.jpg,dress,feminine,blue; gold; multicolor,female,floral,casual; dating,,,,,,,straight-sleeve,,,,,v-neck,3-4-sleeve,,,,,,,,,,a-line,midi,,,,,,,,,,,,,,,,,,50218401040101,Fabienne Chapot
https://fotos.skm.be/article/500885/500885_01_63d858f540790e0010a8974b.jpg,trousers_and_chinos,casual,ecru,unisex,plain,casual; nightout; semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,full-length,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,50088501030101,RAPHAELA by BRAX
https://fotos.skm.be/article/504990/504990_01_63a07a521d61560011c71652.jpg,dress,feminine,ecru; multicolor; white,female,floral,beach; dating; summer,,,,,,,flutter-sleeve,,,,,round-v-neck,short-sleeve,,,,,,,,,,pencil,mini,,,,,,,,,,,,,,,,,,50499001030101,Scotch & Soda
https://fotos.skm.be/article/506707/506707_01_64d8f626dfbf150011137c46.jpg,sweater,casual,beige; black; multicolor,female,animal-print; zebra,casual; home-lounge; winter,,,,,,regular-fit-tops,straight-sleeve,short,,,,crew-neck,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50670701040101,Marc Cain Sports
https://fotos.skm.be/article/498369/498369_01_21-223-TUDORA-620_B.jpg,skirt,feminine,blue,female,plain,casual; semi-formal,,,,,,,,,,,,,,,,,,,,,high-waist,,a-line,midi,,,,,,,,,,,,,,,,,,49836901040101,Gigue
https://fotos.skm.be/article/485349/485349_02_62151c53b692450010955f9e.jpg,trousers_and_chinos,casual,yellow,female,plain,casual; nightout,,,,,,,,,,,,,,,,,,,,,high-waist,3-4-long,,,slim-bottoms,,,,,,,,,,,,,,,,classic-trousers,48534902050101,TONI
https://fotos.skm.be/article/506656/506656_01_64985a9d327ecf00107b2e2b.jpg,blazer,business,green,female,plain,formal; office; semi-formal,,buttons,,,,regular-fit-tops,straight-sleeve,thigh-length,double-breasted,notched-collar,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50665601040101,Marc Cain
https://fotos.skm.be/article/511264/511264_01_8055130727619---TF3208MA63L22222-I-AO-N-B-5-N.jpg,dress,casual,black; brown; multicolor,female,shapes,casual,,,,,,,straight-sleeve,,,,,boat-neck,3-4-sleeve,,,,,,,,,,pencil,mini,,,,,,,,,,,,,,,,,,51126401030101,Liu Jo Sport
https://fotos.skm.be/article/499751/499751_01_62695f6f6319310013a3eb14.jpg,shirt,casual,beige; black,female,geometric,semi-formal; summer,,buttons,,,,regular-fit-tops,straight-sleeve,short,,,,,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49975101020101,ONLY
https://fotos.skm.be/article/478799/478799_02_60645c939e431100101563af.jpg,cardigan,casual,blue,female,harlequin; quilted,home-lounge; winter,,buttons,,,knitted,oversized-tops,straight-sleeve,short,single-breasted,,,,long-sleeve,,,,,,v-neck,,,,,,,,,,,,,,,,,,,,,,,47879902020101,ONLY
https://fotos.skm.be/article/505481/505481_01_646515470e1c660011e0c6e1.jpg,sweatshirt,casual,beige; brown; multicolor,female,tartan; windowpane,office; semi-formal,,drawstring,,,,regular-fit-tops,straight-sleeve,short,,,,,long-sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50548101050101,Betty Barclay
